Date,Gold_USD_per_oz,Open,Volume
2014-11-21,1197.5,1191.0,20.0
2014-11-24,1195.5,1197.69995,17.0
2014-11-25,1197.09998,1197.09998,210753.0
2014-11-26,1196.59998,1200.5,75297.0
2014-11-28,1175.19995,1197.0,11175.0
2014-12-01,1218.0,1160.0,5524.0
2014-12-02,1199.19995,1212.30005,1236.0
2014-12-03,1208.5,1198.09998,440.0
2014-12-04,1207.5,1208.19995,358.0
2014-12-05,1190.09998,1203.09998,560.0
2014-12-08,1194.69995,1190.59998,183.0
2014-12-09,1231.5,1202.0,314.0
2014-12-10,1228.90002,1231.19995,306.0
2014-12-11,1225.09998,1226.59998,264.0
2014-12-12,1222.0,1227.80005,203.0
2014-12-15,1207.19995,1223.09998,77.0
2014-12-16,1193.90002,1197.19995,223.0
2014-12-17,1194.30005,1198.19995,94.0
2014-12-18,1194.69995,1189.69995,197.0
2014-12-19,1195.90002,1198.0,96.0
2014-12-22,1179.69995,1198.0,223.0
2014-12-23,1177.90002,1179.30005,232.0
2014-12-24,1173.5,1177.0,23.0
2014-12-26,1195.30005,1177.19995,124.0
2014-12-29,1181.69995,1186.5,180.0
2014-12-30,1200.19995,1181.40002,191.0
2014-12-31,1183.90002,1199.19995,92.0
2015-01-02,1186.0,1184.0,138.0
2015-01-05,1203.90002,1180.30005,470.0
2015-01-06,1219.30005,1203.5,97.0
2015-01-07,1210.59998,1219.19995,29.0
2015-01-08,1208.40002,1207.0,92.0
2015-01-09,1216.0,1211.09998,43.0
2015-01-12,1232.69995,1224.19995,100.0
2015-01-13,1234.30005,1239.19995,20.0
2015-01-14,1234.40002,1229.59998,21.0
2015-01-15,1264.69995,1231.5,130.0
2015-01-16,1276.90002,1256.09998,44.0
2015-01-20,1294.19995,1278.90002,157.0
2015-01-21,1293.69995,1295.19995,78.0
2015-01-22,1300.69995,1293.19995,131.0
2015-01-23,1292.59998,1299.80005,23.0
2015-01-26,1279.40002,1289.5,26.0
2015-01-27,1291.69995,1277.19995,20.0
2015-01-28,1285.90002,1285.90002,180387.0
2015-01-29,1254.59998,1283.30005,67983.0
2015-01-30,1278.5,1258.0,8626.0
2015-02-02,1276.19995,1284.09998,1654.0
2015-02-03,1259.69995,1273.5,2380.0
2015-02-04,1263.80005,1262.0,668.0
2015-02-05,1262.0,1271.80005,133.0
2015-02-06,1233.90002,1265.0,432.0
2015-02-09,1240.80005,1237.5,319.0
2015-02-10,1231.59998,1237.5,231.0
2015-02-11,1219.0,1233.30005,102.0
2015-02-12,1220.09998,1217.90002,99.0
2015-02-13,1226.5,1222.19995,65.0
2015-02-17,1208.09998,1227.69995,204.0
2015-02-18,1199.69995,1207.09998,147.0
2015-02-19,1207.09998,1216.5,65.0
2015-02-20,1204.40002,1206.5,51.0
2015-02-23,1200.30005,1201.30005,268.0
2015-02-24,1196.90002,1203.40002,151.0
2015-02-25,1201.0,1204.30005,570.0
2015-02-26,1209.59998,1204.80005,560.0
2015-02-27,1212.59998,1207.69995,195.0
2015-03-02,1207.69995,1214.30005,124.0
2015-03-03,1204.0,1201.5,51.0
2015-03-04,1200.59998,1204.80005,27.0
2015-03-05,1195.90002,1201.69995,29.0
2015-03-06,1164.09998,1195.0,168.0
2015-03-09,1166.40002,1169.40002,45.0
2015-03-10,1160.09998,1166.40002,94.0
2015-03-11,1150.69995,1162.0,74.0
2015-03-12,1152.09998,1155.40002,63.0
2015-03-13,1152.59998,1158.19995,44.0
2015-03-16,1153.30005,1159.69995,56.0
2015-03-17,1148.30005,1153.59998,71.0
2015-03-18,1151.40002,1148.69995,112.0
2015-03-19,1169.09998,1171.59998,39.0
2015-03-20,1184.80005,1171.0,54.0
2015-03-23,1188.0,1181.59998,5.0
2015-03-24,1191.69995,1188.0,411.0
2015-03-25,1197.30005,1192.5,11.0
2015-03-26,1205.09998,1198.19995,68.0
2015-03-27,1199.80005,1197.0,172260.0
2015-03-30,1184.80005,1198.0,37990.0
2015-03-31,1183.09998,1185.80005,3409.0
2015-04-01,1208.09998,1182.90002,1632.0
2015-04-02,1200.90002,1204.0,1684.0
2015-04-06,1218.59998,1209.90002,343.0
2015-04-07,1210.59998,1214.80005,406.0
2015-04-08,1203.09998,1208.90002,236.0
2015-04-09,1193.59998,1201.69995,521.0
2015-04-10,1204.59998,1195.80005,202.0
2015-04-13,1199.30005,1208.09998,424.0
2015-04-14,1192.80005,1198.80005,546.0
2015-04-15,1201.5,1194.59998,196.0
2015-04-16,1198.0,1204.30005,199.0
2015-04-17,1202.90002,1200.19995,21.0
2015-04-20,1193.5,1205.69995,67.0
2015-04-21,1202.90002,1193.19995,33.0
2015-04-22,1186.90002,1199.09998,93.0
2015-04-23,1194.40002,1187.19995,331.0
2015-04-24,1175.19995,1192.30005,52.0
2015-04-27,1203.30005,1182.30005,194.0
2015-04-28,1214.0,1199.69995,401.0
2015-04-29,1209.80005,1211.19995,114.0
2015-04-30,1182.40002,1203.09998,143.0
2015-05-01,1174.5,1178.09998,23.0
2015-05-04,1186.80005,1177.5,38.0
2015-05-05,1193.19995,1187.5,48.0
2015-05-06,1190.30005,1194.5,14.0
2015-05-07,1182.40002,1181.5,44.0
2015-05-08,1189.09998,1183.30005,51.0
2015-05-11,1183.19995,1189.69995,26.0
2015-05-12,1192.59998,1194.59998,10.0
2015-05-13,1218.40002,1192.69995,34.0
2015-05-14,1225.40002,1214.5,35.0
2015-05-15,1225.5,1218.5,12.0
2015-05-18,1227.80005,1224.5,8.0
2015-05-19,1206.90002,1223.90002,9.0
2015-05-20,1208.90002,1205.09998,11.0
2015-05-21,1204.40002,1204.5,43.0
2015-05-22,1204.30005,1211.59998,8.0
2015-05-26,1187.19995,1193.59998,40.0
2015-05-27,1185.90002,1185.90002,200216.0
2015-05-28,1188.09998,1187.09998,52705.0
2015-05-29,1189.40002,1187.80005,4748.0
2015-06-01,1188.30005,1190.59998,1236.0
2015-06-02,1194.09998,1189.0,1003.0
2015-06-03,1184.69995,1193.90002,630.0
2015-06-04,1174.90002,1184.90002,447.0
2015-06-05,1167.80005,1176.40002,390.0
2015-06-08,1173.19995,1169.5,173.0
2015-06-09,1177.30005,1172.90002,144.0
2015-06-10,1186.09998,1176.09998,295.0
2015-06-11,1179.90002,1183.19995,69.0
2015-06-12,1178.80005,1180.40002,141.0
2015-06-15,1185.30005,1179.90002,102.0
2015-06-16,1180.5,1186.5,29.0
2015-06-17,1176.40002,1177.59998,168.0
2015-06-18,1201.5,1183.40002,130.0
2015-06-19,1201.5,1199.69995,142.0
2015-06-22,1183.69995,1197.80005,30.0
2015-06-23,1176.19995,1183.80005,60.0
2015-06-24,1172.59998,1176.59998,263.0
2015-06-25,1171.5,1175.80005,95.0
2015-06-26,1172.90002,1170.5,308.0
2015-06-29,1178.5,1185.09998,174.0
2015-06-30,1171.5,1176.30005,223.0
2015-07-01,1169.0,1173.09998,455.0
2015-07-02,1163.0,1166.40002,316.0
2015-07-06,1172.90002,1171.09998,634.0
2015-07-07,1152.40002,1166.80005,469.0
2015-07-08,1163.30005,1152.59998,65.0
2015-07-09,1159.0,1154.80005,65.0
2015-07-10,1157.69995,1160.09998,27.0
2015-07-13,1155.19995,1159.0,14.0
2015-07-14,1153.30005,1157.19995,39.0
2015-07-15,1147.19995,1154.0,15.0
2015-07-16,1143.80005,1146.19995,14.0
2015-07-17,1131.80005,1144.0,120.0
2015-07-20,1106.69995,1130.40002,189.0
2015-07-21,1103.40002,1097.09998,118.0
2015-07-22,1091.40002,1093.0,46.0
2015-07-23,1094.0,1097.40002,64.0
2015-07-24,1085.59998,1078.59998,52.0
2015-07-27,1096.5,1100.0,19.0
2015-07-28,1096.30005,1097.19995,31.0
2015-07-29,1092.69995,1096.40002,159142.0
2015-07-30,1088.40002,1096.09998,49298.0
2015-07-31,1094.90002,1087.69995,5700.0
2015-08-03,1089.40002,1095.5,2418.0
2015-08-04,1090.69995,1085.09998,1139.0
2015-08-05,1085.69995,1086.5,1207.0
2015-08-06,1090.19995,1084.40002,269.0
2015-08-07,1094.09998,1088.90002,614.0
2015-08-10,1104.19995,1093.19995,900.0
2015-08-11,1107.59998,1103.80005,997.0
2015-08-12,1123.19995,1106.0,797.0
2015-08-13,1115.69995,1124.30005,441.0
2015-08-14,1112.90002,1113.90002,908.0
2015-08-17,1118.59998,1113.80005,399.0
2015-08-18,1117.09998,1118.19995,475.0
2015-08-19,1128.09998,1117.0,348.0
2015-08-20,1153.0,1132.80005,409.0
2015-08-21,1159.59998,1154.09998,261.0
2015-08-24,1153.40002,1164.0,299.0
2015-08-25,1138.19995,1151.5,217.0
2015-08-26,1124.59998,1139.19995,116.0
2015-08-27,1122.40002,1127.19995,564.0
2015-08-28,1133.09998,1125.30005,279.0
2015-08-31,1131.59998,1131.09998,194.0
2015-09-01,1138.69995,1133.5,375.0
2015-09-02,1132.5,1137.30005,201.0
2015-09-03,1123.69995,1130.30005,122.0
2015-09-04,1120.59998,1123.40002,51.0
2015-09-08,1120.40002,1119.80005,138.0
2015-09-09,1102.19995,1123.5,150.0
2015-09-10,1109.5,1107.30005,56.0
2015-09-11,1103.5,1110.80005,81.0
2015-09-14,1107.69995,1107.80005,19.0
2015-09-15,1102.80005,1104.5,8.0
2015-09-16,1119.19995,1109.80005,31.0
2015-09-17,1117.30005,1118.59998,14.0
2015-09-18,1138.09998,1128.30005,59.0
2015-09-21,1133.09998,1137.59998,17.0
2015-09-22,1125.0,1132.59998,43.0
2015-09-23,1131.59998,1128.59998,33.0
2015-09-24,1153.80005,1133.0,37.0
2015-09-25,1146.0,1149.80005,56.0
2015-09-28,1132.0,1133.19995,4346.0
2015-09-29,1127.09998,1132.19995,2417.0
2015-09-30,1115.5,1124.30005,865.0
2015-10-01,1114.19995,1115.19995,1181.0
2015-10-02,1137.09998,1112.19995,323.0
2015-10-05,1138.09998,1137.09998,226.0
2015-10-06,1146.80005,1136.30005,145.0
2015-10-07,1149.0,1147.59998,104.0
2015-10-08,1144.69995,1142.69995,138.0
2015-10-09,1156.30005,1151.59998,22.0
2015-10-12,1164.90002,1155.90002,40.0
2015-10-13,1165.80005,1163.5,132.0
2015-10-14,1180.09998,1172.40002,143.0
2015-10-15,1187.90002,1184.19995,143.0
2015-10-16,1183.59998,1182.5,243.0
2015-10-19,1173.30005,1176.5,62.0
2015-10-20,1178.0,1168.69995,19.0
2015-10-21,1167.59998,1175.90002,41.0
2015-10-22,1166.59998,1166.19995,48.0
2015-10-23,1163.30005,1166.19995,38.0
2015-10-26,1167.0,1165.09998,176.0
2015-10-27,1166.80005,1164.5,302.0
2015-10-28,1177.09998,1175.09998,217.0
2015-10-29,1147.19995,1158.0,329.0
2015-10-30,1141.5,1147.5,249.0
2015-11-02,1135.80005,1137.90002,180.0
2015-11-03,1114.19995,1133.30005,185.0
2015-11-04,1106.5,1119.0,141.0
2015-11-05,1104.40002,1107.90002,84.0
2015-11-06,1087.59998,1105.19995,78.0
2015-11-09,1087.90002,1088.59998,5.0
2015-11-10,1088.19995,1090.09998,18.0
2015-11-11,1084.69995,1091.40002,15.0
2015-11-12,1080.80005,1086.0,4.0
2015-11-13,1080.80005,1083.09998,23.0
2015-11-16,1083.69995,1092.0,11.0
2015-11-17,1068.69995,1075.5,6.0
2015-11-18,1068.80005,1064.0,5.0
2015-11-19,1078.0,1077.40002,10.0
2015-11-20,1076.40002,1082.90002,5.0
2015-11-23,1066.80005,1070.0,57.0
2015-11-24,1074.30005,1073.19995,222.0
2015-11-25,1070.5,1070.19995,148662.0
2015-11-27,1056.19995,1070.69995,52133.0
2015-11-30,1065.80005,1056.5,4601.0
2015-12-01,1063.80005,1064.59998,3441.0
2015-12-02,1054.19995,1068.69995,503.0
2015-12-03,1061.69995,1054.40002,1161.0
2015-12-04,1084.5,1063.0,889.0
2015-12-07,1076.40002,1084.90002,656.0
2015-12-08,1076.30005,1071.0,306.0
2015-12-09,1077.59998,1075.09998,386.0
2015-12-10,1073.09998,1073.0,226.0
2015-12-11,1076.90002,1067.80005,410.0
2015-12-14,1064.69995,1074.0,509.0
2015-12-15,1062.90002,1064.59998,220.0
2015-12-16,1078.0,1064.80005,81.0
2015-12-17,1050.80005,1072.59998,56.0
2015-12-18,1066.19995,1053.69995,253.0
2015-12-21,1081.90002,1070.19995,26.0
2015-12-22,1074.80005,1078.59998,106.0
2015-12-23,1069.40002,1074.5,202.0
2015-12-24,1077.19995,1074.30005,24.0
2015-12-28,1070.5,1077.90002,361.0
2015-12-29,1077.5,1079.09998,252.0
2015-12-30,1060.09998,1068.59998,71.0
2015-12-31,1060.30005,1061.90002,10.0
2016-01-04,1075.09998,1063.40002,143.0
2016-01-05,1078.40002,1075.59998,82.0
2016-01-06,1091.90002,1081.59998,52.0
2016-01-07,1107.69995,1091.59998,122.0
2016-01-08,1097.80005,1111.09998,98.0
2016-01-11,1096.5,1105.69995,43.0
2016-01-12,1085.59998,1093.80005,87.0
2016-01-13,1087.5,1081.5,50.0
2016-01-14,1073.90002,1091.5,59.0
2016-01-15,1091.5,1085.0,44.0
2016-01-19,1089.90002,1089.80005,17.0
2016-01-20,1107.09998,1099.80005,30.0
2016-01-21,1099.09998,1103.59998,16.0
2016-01-22,1097.19995,1098.0,4.0
2016-01-25,1106.19995,1099.30005,8.0
2016-01-26,1121.69995,1115.09998,181.0
2016-01-27,1116.09998,1117.80005,168706.0
2016-01-28,1115.59998,1125.40002,52861.0
2016-01-29,1116.40002,1114.40002,6955.0
2016-02-01,1127.90002,1116.69995,1682.0
2016-02-02,1127.30005,1128.30005,1230.0
2016-02-03,1141.30005,1128.5,1630.0
2016-02-04,1157.59998,1142.5,771.0
2016-02-05,1157.80005,1155.59998,877.0
2016-02-08,1197.90002,1173.5,931.0
2016-02-09,1198.69995,1188.69995,700.0
2016-02-10,1194.69995,1189.80005,671.0
2016-02-11,1247.90002,1205.59998,995.0
2016-02-12,1239.09998,1247.80005,250.0
2016-02-16,1207.90002,1233.09998,422.0
2016-02-17,1211.09998,1196.5,53.0
2016-02-18,1226.09998,1209.59998,315.0
2016-02-19,1230.40002,1230.80005,76.0
2016-02-22,1209.5,1226.09998,280.0
2016-02-23,1222.30005,1207.40002,351.0
2016-02-24,1238.69995,1230.0,111.0
2016-02-25,1238.19995,1239.40002,1349.0
2016-02-26,1219.80005,1232.40002,656.0
2016-02-29,1233.90002,1218.59998,580.0
2016-03-01,1230.30005,1240.5,477.0
2016-03-02,1241.09998,1232.80005,267.0
2016-03-03,1257.40002,1238.40002,123.0
2016-03-04,1269.90002,1263.0,268.0
2016-03-07,1263.19995,1259.80005,67.0
2016-03-08,1262.09998,1268.69995,43.0
2016-03-09,1256.59998,1254.5,79.0
2016-03-10,1272.0,1250.0,119.0
2016-03-11,1258.69995,1270.0,87.0
2016-03-14,1244.40002,1256.0,58.0
2016-03-15,1230.40002,1228.30005,37.0
2016-03-16,1229.30005,1229.5,45.0
2016-03-17,1264.5,1261.5,27.0
2016-03-18,1253.80005,1257.09998,542.0
2016-03-21,1243.80005,1256.19995,1061.0
2016-03-22,1248.19995,1244.0,20.0
2016-03-23,1223.69995,1247.69995,28.0
2016-03-24,1221.40002,1214.19995,13.0
2016-03-28,1219.90002,1211.5,33.0
2016-03-29,1235.59998,1217.80005,189732.0
2016-03-30,1226.90002,1241.40002,48248.0
2016-03-31,1234.19995,1225.59998,3377.0
2016-04-01,1222.19995,1232.30005,1602.0
2016-04-04,1218.0,1221.69995,2038.0
2016-04-05,1228.40002,1215.40002,477.0
2016-04-06,1222.5,1230.40002,248.0
2016-04-07,1236.19995,1224.80005,375.0
2016-04-08,1242.5,1241.0,409.0
2016-04-11,1256.69995,1241.5,437.0
2016-04-12,1259.40002,1260.0,185.0
2016-04-13,1246.80005,1256.5,203.0
2016-04-14,1225.0,1231.40002,264.0
2016-04-15,1233.09998,1225.69995,97.0
2016-04-18,1233.59998,1238.69995,304.0
2016-04-19,1253.0,1231.59998,386.0
2016-04-20,1253.19995,1256.09998,180.0
2016-04-21,1249.0,1247.69995,124.0
2016-04-22,1228.69995,1248.5,188.0
2016-04-25,1238.90002,1231.59998,442.0
2016-04-26,1242.19995,1239.80005,97.0
2016-04-27,1249.19995,1248.59998,547.0
2016-04-28,1265.5,1245.90002,887.0
2016-04-29,1289.19995,1267.30005,464.0
2016-05-02,1294.69995,1292.09998,192.0
2016-05-03,1290.69995,1292.69995,151.0
2016-05-04,1273.30005,1286.90002,109.0
2016-05-05,1271.40002,1282.90002,330.0
2016-05-06,1292.90002,1278.59998,305.0
2016-05-09,1265.59998,1286.5,341.0
2016-05-10,1263.90002,1265.09998,23.0
2016-05-11,1274.59998,1266.90002,50.0
2016-05-12,1270.30005,1267.0,101.0
2016-05-13,1271.90002,1271.40002,66.0
2016-05-16,1273.40002,1272.80005,44.0
2016-05-17,1276.19995,1272.5,16.0
2016-05-18,1273.69995,1276.40002,17.0
2016-05-19,1254.19995,1248.0,69.0
2016-05-20,1252.40002,1256.59998,44.0
2016-05-23,1251.09998,1251.59998,56.0
2016-05-24,1228.90002,1240.0,20.0
2016-05-25,1223.5,1219.30005,5.0
2016-05-26,1220.09998,1232.59998,199778.0
2016-05-27,1213.80005,1220.30005,63739.0
2016-05-31,1214.80005,1212.5,6432.0
2016-06-01,1211.90002,1215.69995,2717.0
2016-06-02,1209.80005,1212.40002,1627.0
2016-06-03,1240.09998,1209.09998,1622.0
2016-06-06,1244.59998,1244.40002,1135.0
2016-06-07,1244.40002,1244.0,281.0
2016-06-08,1259.80005,1247.59998,406.0
2016-06-09,1270.19995,1262.5,381.0
2016-06-10,1273.40002,1267.59998,397.0
2016-06-13,1284.40002,1276.19995,328.0
2016-06-14,1285.59998,1281.80005,554.0
2016-06-15,1285.80005,1284.59998,162.0
2016-06-16,1296.09998,1296.30005,251.0
2016-06-17,1292.5,1280.30005,129.0
2016-06-20,1290.0,1288.90002,153.0
2016-06-21,1270.5,1293.90002,134.0
2016-06-22,1268.0,1267.0,53.0
2016-06-23,1261.19995,1263.40002,218.0
2016-06-24,1320.0,1253.69995,694.0
2016-06-27,1322.5,1330.0,92.0
2016-06-28,1315.30005,1314.80005,1072.0
2016-06-29,1323.90002,1311.59998,414.0
2016-06-30,1318.40002,1315.80005,560.0
2016-07-01,1336.69995,1324.5,137.0
2016-07-05,1356.40002,1342.19995,90.0
2016-07-06,1364.90002,1359.0,130.0
2016-07-07,1360.09998,1366.80005,207.0
2016-07-08,1356.59998,1361.30005,249.0
2016-07-11,1355.0,1371.69995,26.0
2016-07-12,1334.09998,1353.59998,252.0
2016-07-13,1342.40002,1341.5,7.0
2016-07-14,1331.30005,1341.40002,20.0
2016-07-15,1326.5,1333.69995,52.0
2016-07-18,1328.40002,1327.5,54.0
2016-07-19,1331.5,1328.5,322.0
2016-07-20,1318.80005,1331.0,751.0
2016-07-21,1330.5,1312.80005,318.0
2016-07-22,1323.09998,1330.69995,55.0
2016-07-25,1319.30005,1315.69995,548.0
2016-07-26,1320.69995,1315.19995,63.0
2016-07-27,1326.59998,1326.0,215388.0
2016-07-28,1332.30005,1339.5,56908.0
2016-07-29,1349.0,1333.19995,6076.0
2016-08-01,1351.40002,1348.80005,1257.0
2016-08-02,1364.40002,1352.09998,2941.0
2016-08-03,1356.09998,1362.40002,715.0
2016-08-04,1358.80005,1354.40002,381.0
2016-08-05,1336.40002,1357.59998,1107.0
2016-08-08,1333.40002,1330.0,587.0
2016-08-09,1339.0,1331.80005,620.0
2016-08-10,1344.30005,1344.80005,110.0
2016-08-11,1342.5,1341.59998,666.0
2016-08-12,1335.80005,1336.80005,113.0
2016-08-15,1340.30005,1336.5,62.0
2016-08-16,1350.5,1342.19995,338.0
2016-08-17,1342.69995,1345.5,135.0
2016-08-18,1351.19995,1351.30005,140.0
2016-08-19,1340.40002,1350.09998,197.0
2016-08-22,1337.69995,1334.40002,117.0
2016-08-23,1340.59998,1337.0,551.0
2016-08-24,1324.40002,1337.19995,262.0
2016-08-25,1320.09998,1321.40002,58.0
2016-08-26,1321.5,1323.80005,141.0
2016-08-29,1322.90002,1315.0,437.0
2016-08-30,1311.69995,1322.0,705.0
2016-08-31,1306.90002,1310.30005,214.0
2016-09-01,1312.19995,1305.30005,225.0
2016-09-02,1322.09998,1309.59998,55.0
2016-09-06,1349.40002,1323.30005,46.0
2016-09-07,1344.30005,1348.40002,14.0
2016-09-08,1336.80005,1344.80005,30.0
2016-09-09,1330.09998,1338.5,35.0
2016-09-12,1321.0,1327.0,177.0
2016-09-13,1319.0,1324.59998,79.0
2016-09-14,1321.5,1319.19995,73.0
2016-09-15,1313.5,1320.69995,37.0
2016-09-16,1305.80005,1312.19995,4.0
2016-09-19,1313.5,1313.5,20.0
2016-09-20,1313.69995,1313.69995,97.0
2016-09-21,1326.90002,1326.30005,76.0
2016-09-22,1340.40002,1338.59998,23.0
2016-09-23,1337.19995,1337.19995,40.0
2016-09-26,1339.69995,1335.19995,24.0
2016-09-27,1325.90002,1328.0,48.0
2016-09-28,1319.40002,1319.40002,10551.0
2016-09-29,1321.69995,1321.19995,6108.0
2016-09-30,1313.30005,1320.59998,868.0
2016-10-03,1309.0,1313.5,299.0
2016-10-04,1266.30005,1307.59998,1893.0
2016-10-05,1265.19995,1272.09998,246.0
2016-10-06,1249.80005,1265.30005,114.0
2016-10-07,1248.90002,1253.90002,169.0
2016-10-11,1253.0,1258.90002,26.0
2016-10-12,1251.09998,1251.69995,127.0
2016-10-13,1255.0,1258.69995,315.0
2016-10-14,1253.09998,1253.90002,311.0
2016-10-17,1254.40002,1249.90002,41.0
2016-10-18,1260.80005,1260.90002,11.0
2016-10-19,1267.90002,1262.90002,219.0
2016-10-20,1265.59998,1270.0,415.0
2016-10-21,1265.90002,1265.90002,224.0
2016-10-24,1262.0,1269.19995,42.0
2016-10-25,1271.90002,1264.09998,61.0
2016-10-26,1264.80005,1274.0,279.0
2016-10-27,1267.90002,1269.40002,338.0
2016-10-28,1275.5,1270.30005,560.0
2016-10-31,1271.5,1276.59998,58.0
2016-11-01,1286.40002,1279.30005,49.0
2016-11-02,1306.80005,1288.30005,30.0
2016-11-03,1302.09998,1296.40002,73.0
2016-11-04,1303.30005,1300.0,11.0
2016-11-07,1278.30005,1292.0,34.0
2016-11-08,1273.40002,1284.09998,50.0
2016-11-09,1272.59998,1272.19995,108.0
2016-11-10,1265.5,1274.40002,63.0
2016-11-14,1221.19995,1227.80005,216.0
2016-11-15,1224.0,1224.30005,20.0
2016-11-16,1223.40002,1229.30005,66.0
2016-11-17,1216.5,1224.59998,1139.0
2016-11-18,1208.5,1211.90002,607.0
2016-11-21,1209.59998,1209.59998,19.0
2016-11-22,1211.0,1210.40002,19.0
2016-11-23,1189.09998,1212.80005,309.0
2016-11-25,1178.19995,1177.0,14.0
2016-11-28,1190.59998,1188.0,189914.0
2016-11-29,1187.90002,1193.19995,42124.0
2016-11-30,1170.80005,1187.09998,7158.0
2016-12-01,1166.90002,1172.69995,1588.0
2016-12-02,1175.09998,1172.30005,1521.0
2016-12-05,1174.0,1181.80005,358.0
2016-12-06,1167.59998,1170.90002,652.0
2016-12-07,1175.0,1167.69995,182.0
2016-12-08,1169.80005,1173.80005,322.0
2016-12-09,1159.40002,1166.59998,365.0
2016-12-12,1163.5,1158.30005,331.0
2016-12-13,1156.69995,1163.5,637.0
2016-12-14,1161.30005,1159.80005,487.0
2016-12-15,1127.80005,1139.80005,244.0
2016-12-16,1135.30005,1126.90002,146.0
2016-12-19,1140.5,1139.40002,249.0
2016-12-20,1131.5,1133.5,46.0
2016-12-21,1131.09998,1136.09998,50.0
2016-12-22,1128.80005,1131.19995,104.0
2016-12-23,1131.90002,1130.90002,70.0
2016-12-27,1137.30005,1134.30005,84.0
2016-12-28,1139.40002,1141.19995,1570.0
2016-12-29,1156.40002,1143.80005,950.0
2016-12-30,1150.0,1162.0,16.0
2017-01-03,1160.40002,1155.19995,52.0
2017-01-04,1163.80005,1156.30005,36.0
2017-01-05,1179.69995,1172.0,500.0
2017-01-06,1171.90002,1176.5,16.0
2017-01-09,1183.5,1173.90002,62.0
2017-01-10,1184.19995,1184.30005,8.0
2017-01-11,1195.59998,1187.5,20.0
2017-01-12,1198.90002,1192.69995,110.0
2017-01-13,1195.30005,1195.69995,65.0
2017-01-17,1212.0,1205.5,79.0
2017-01-18,1211.30005,1213.59998,114.0
2017-01-19,1200.90002,1200.5,26.0
2017-01-20,1204.30005,1202.80005,38.0
2017-01-23,1215.0,1212.0,16.0
2017-01-24,1210.30005,1219.0,24.0
2017-01-25,1197.30005,1202.0,403.0
2017-01-26,1189.5,1199.69995,19.0
2017-01-27,1188.09998,1187.90002,234352.0
2017-01-30,1193.19995,1191.69995,50503.0
2017-01-31,1208.59998,1194.90002,3212.0
2017-02-01,1205.59998,1211.90002,1145.0
2017-02-02,1216.69995,1209.69995,1512.0
2017-02-03,1218.5,1214.90002,865.0
2017-02-06,1230.0,1221.90002,908.0
2017-02-07,1234.19995,1234.19995,1177.0
2017-02-08,1237.59998,1232.09998,288.0
2017-02-09,1235.09998,1239.40002,885.0
2017-02-10,1234.40002,1227.59998,391.0
2017-02-13,1224.40002,1230.5,398.0
2017-02-14,1223.90002,1225.90002,159.0
2017-02-15,1231.69995,1225.5,175.0
2017-02-16,1240.0,1234.5,87.0
2017-02-17,1237.59998,1240.69995,301.0
2017-02-21,1237.5,1237.30005,119.0
2017-02-22,1232.0,1236.09998,36.0
2017-02-23,1250.19995,1236.09998,112.0
2017-02-24,1256.90002,1250.0,1264.0
2017-02-27,1257.40002,1254.69995,544.0
2017-02-28,1252.59998,1253.59998,721.0
2017-03-01,1248.90002,1247.80005,138.0
2017-03-02,1231.90002,1247.19995,79.0
2017-03-03,1225.5,1231.69995,121.0
2017-03-06,1224.5,1235.19995,29.0
2017-03-07,1215.09998,1224.30005,53.0
2017-03-08,1208.5,1212.19995,24.0
2017-03-09,1202.40002,1204.5,37.0
2017-03-10,1200.69995,1196.19995,3.0
2017-03-13,1202.40002,1206.19995,35.0
2017-03-14,1201.90002,1203.09998,22.0
2017-03-15,1200.09998,1198.19995,36.0
2017-03-16,1226.5,1222.19995,47.0
2017-03-17,1229.80005,1227.09998,26.0
2017-03-20,1233.59998,1229.30005,23.0
2017-03-21,1246.09998,1226.40002,11.0
2017-03-22,1249.30005,1247.90002,3.0
2017-03-23,1246.90002,1246.40002,16.0
2017-03-24,1248.19995,1248.0,3.0
2017-03-27,1255.40002,1255.80005,72.0
2017-03-28,1255.30005,1255.90002,19.0
2017-03-29,1253.40002,1252.19995,190678.0
2017-03-30,1245.0,1253.09998,51328.0
2017-03-31,1247.30005,1242.09998,8223.0
2017-04-03,1250.80005,1247.5,1160.0
2017-04-04,1255.0,1253.09998,724.0
2017-04-05,1245.40002,1255.40002,907.0
2017-04-06,1250.30005,1256.09998,169.0
2017-04-07,1254.30005,1249.5,445.0
2017-04-10,1251.09998,1252.69995,182.0
2017-04-11,1271.19995,1254.5,401.0
2017-04-12,1275.30005,1275.0,492.0
2017-04-13,1285.90002,1285.30005,915.0
2017-04-17,1289.40002,1291.80005,73.0
2017-04-18,1291.69995,1283.90002,394.0
2017-04-19,1281.40002,1288.0,194.0
2017-04-20,1281.90002,1279.69995,127.0
2017-04-21,1287.40002,1279.80005,474.0
2017-04-24,1275.80005,1275.0,605.0
2017-04-25,1265.59998,1275.59998,356.0
2017-04-26,1262.09998,1266.0,1156.0
2017-04-27,1263.69995,1266.69995,206.0
2017-04-28,1266.09998,1265.90002,85.0
2017-05-01,1253.30005,1268.69995,34.0
2017-05-02,1255.09998,1256.19995,90.0
2017-05-03,1246.40002,1255.09998,195.0
2017-05-04,1226.5,1239.80005,72.0
2017-05-05,1224.80005,1227.0,16.0
2017-05-08,1225.30005,1224.0,43.0
