Date, EUR_USD_Rate,Open
2016-05-02,1.1463,1.1462
2016-05-03,1.1525,1.1526
2016-05-04,1.1504,1.15024
2016-05-05,1.14931,1.14912
2016-05-06,1.1406,1.1402
2016-05-09,1.1388,1.1388
2016-05-10,1.1388,1.13837
2016-05-11,1.13744,1.1375
2016-05-12,1.1427,1.1426
2016-05-13,1.1377,1.13753
2016-05-16,1.1317,1.1317
2016-05-17,1.13161,1.13161
2016-05-18,1.13161,1.13138
2016-05-19,1.1223,1.1222
2016-05-20,1.1206,1.12016
2016-05-23,1.12217,1.1221
2016-05-24,1.1216,1.12171
2016-05-25,1.1138,1.1137
2016-05-26,1.1159,1.1157
2016-05-27,1.11921,1.11929
2016-05-30,1.111,1.1111
2016-05-31,1.11484,1.115
2016-06-01,1.1136,1.1136
2016-06-02,1.11891,1.11929
2016-06-03,1.1152,1.1154
2016-06-06,1.1351,1.1351
2016-06-07,1.1364,1.13647
2016-06-08,1.13578,1.13565
2016-06-09,1.14071,1.1406
2016-06-10,1.1315,1.1312
2016-06-13,1.124,1.1241
2016-06-14,1.1291,1.1288
2016-06-15,1.1213,1.1213
2016-06-16,1.12627,1.12613
2016-06-17,1.1252,1.127
2016-06-20,1.13491,1.13491
2016-06-21,1.1323,1.13228
2016-06-22,1.12506,1.1252
2016-06-23,1.13282,1.1328
2016-06-24,1.1324,1.133
2016-06-27,1.10359,1.1035
2016-06-28,1.1015,1.1016
2016-06-29,1.1074,1.1078
2016-06-30,1.11281,1.11259
2016-07-01,1.11061,1.11037
2016-07-04,1.1131,1.1131
2016-07-05,1.1146,1.11455
2016-07-06,1.1065,1.10644
2016-07-07,1.1099,1.11
2016-07-08,1.10657,1.1065
2016-07-11,1.1044,1.1047
2016-07-12,1.1058,1.1058
2016-07-13,1.10629,1.10607
2016-07-14,1.1095,1.10959
2016-07-15,1.11061,1.11064
2016-07-18,1.10531,1.10553
2016-07-19,1.10719,1.10714
2016-07-20,1.10136,1.10145
2016-07-21,1.10195,1.10173
2016-07-22,1.10329,1.10331
2016-07-25,1.09704,1.09692
2016-07-26,1.09912,1.09899
2016-07-27,1.09878,1.0988
2016-07-28,1.10735,1.10682
2016-07-29,1.10844,1.10836
2016-08-01,1.11681,1.11678
2016-08-02,1.11681,1.11671
2016-08-03,1.12191,1.12186
2016-08-04,1.11515,1.11524
2016-08-05,1.11347,1.11345
2016-08-08,1.10895,1.10877
2016-08-09,1.10836,1.10868
2016-08-10,1.11158,1.11182
2016-08-11,1.11864,1.11861
2016-08-12,1.11391,1.1139
2016-08-15,1.11669,1.11669
2016-08-16,1.11841,1.11844
2016-08-17,1.1276,1.1279
2016-08-18,1.12989,1.1302
2016-08-19,1.13494,1.13494
2016-08-22,1.12982,1.13007
2016-08-23,1.13193,1.13186
2016-08-24,1.13008,1.13033
2016-08-25,1.12638,1.12625
2016-08-26,1.12905,1.12892
2016-08-29,1.11995,1.1197
2016-08-30,1.11928,1.11919
2016-08-31,1.11532,1.11508
2016-09-01,1.11607,1.11582
2016-09-02,1.12007,1.12007
2016-09-05,1.1162,1.11607
2016-09-06,1.11532,1.1152
2016-09-07,1.12537,1.12486
2016-09-08,1.1241,1.1241
2016-09-09,1.12714,1.12689
2016-09-12,1.12411,1.1241
2016-09-13,1.12435,1.12413
2016-09-14,1.12187,1.12196
2016-09-15,1.12473,1.12454
2016-09-16,1.12459,1.1248
2016-09-19,1.11585,1.11607
2016-09-20,1.11807,1.11794
2016-09-21,1.1154,1.11557
2016-09-22,1.11932,1.11932
2016-09-23,1.12101,1.12095
2016-09-26,1.12392,1.12397
2016-09-27,1.12499,1.12507
2016-09-28,1.12196,1.12183
2016-09-29,1.1225,1.12246
2016-09-30,1.12196,1.12221
2016-10-03,1.12347,1.1236
2016-10-04,1.12104,1.12133
2016-10-05,1.12108,1.12108
2016-10-06,1.12082,1.12082
2016-10-07,1.11445,1.11458
2016-10-10,1.1197,1.11954
2016-10-11,1.11408,1.11433
2016-10-12,1.10619,1.10619
2016-10-13,1.10119,1.10132
2016-10-14,1.10497,1.10497
2016-10-17,1.09678,1.09685
2016-10-18,1.10156,1.1012
2016-10-19,1.09769,1.09757
2016-10-20,1.09751,1.09757
2016-10-21,1.09304,1.09303
2016-10-24,1.08826,1.08849
2016-10-25,1.08755,1.08755
2016-10-26,1.08873,1.08872
2016-10-27,1.0912,1.09111
2016-10-28,1.09004,1.09
2016-10-31,1.09847,1.09842
2016-11-01,1.09733,1.09733
2016-11-02,1.10571,1.10595
2016-11-03,1.10975,1.10975
2016-11-04,1.11025,1.11025
2016-11-07,1.11012,1.10963
2016-11-08,1.10522,1.10505
2016-11-09,1.1019,1.10205
2016-11-10,1.09206,1.09204
2016-11-11,1.08897,1.08897
2016-11-14,1.08249,1.0826
2016-11-15,1.07504,1.07469
2016-11-16,1.07273,1.07262
2016-11-17,1.07066,1.07055
2016-11-18,1.0623,1.06247
2016-11-21,1.05843,1.05854
2016-11-22,1.06389,1.06388
2016-11-23,1.06338,1.06341
2016-11-24,1.05452,1.05463
2016-11-25,1.05619,1.05641
2016-11-28,1.06123,1.06112
2016-11-29,1.06213,1.06202
2016-11-30,1.06485,1.06485
2016-12-01,1.05921,1.05921
2016-12-02,1.06631,1.06633
2016-12-05,1.0582,1.05708
2016-12-06,1.07573,1.07585
2016-12-07,1.07204,1.07193
2016-12-08,1.07619,1.07601
2016-12-09,1.06213,1.06213
2016-12-12,1.05474,1.05463
2016-12-13,1.06417,1.06428
2016-12-14,1.06293,1.06304
2016-12-15,1.05141,1.05152
2016-12-16,1.04188,1.04178
2016-12-19,1.045,1.04482
2016-12-20,1.04058,1.04047
2016-12-21,1.03905,1.03939
2016-12-22,1.04286,1.04275
2016-12-23,1.04377,1.04395
2016-12-26,1.04548,1.04559
2016-12-27,1.0457,1.04558
2016-12-28,1.04623,1.04624
2016-12-29,1.0417,1.04178
2016-12-30,1.05753,1.0569
2017-01-02,1.0527,1.05307
2017-01-03,1.046,1.04592
2017-01-04,1.04199,1.04184
2017-01-05,1.05009,1.04987
2017-01-06,1.06059,1.06056
2017-01-09,1.05319,1.05341
2017-01-10,1.05886,1.05876
2017-01-11,1.05524,1.05541
2017-01-12,1.05977,1.05966
2017-01-13,1.06168,1.0618
2017-01-16,1.06287,1.06269
2017-01-17,1.0603,1.06039
2017-01-18,1.06968,1.06978
2017-01-19,1.06278,1.06295
2017-01-20,1.06597,1.06613
2017-01-23,1.07138,1.07115
2017-01-24,1.07608,1.07575
2017-01-25,1.07287,1.07279
2017-01-26,1.0752,1.0755
2017-01-27,1.0683,1.06828
2017-01-30,1.0714,1.07191
2017-01-31,1.07086,1.07071
2017-02-01,1.08038,1.08026
2017-02-02,1.07674,1.07684
2017-02-03,1.07617,1.07633
2017-02-06,1.07829,1.07834
2017-02-07,1.07432,1.07432
2017-02-08,1.06781,1.0679
2017-02-09,1.06922,1.06921
2017-02-10,1.06586,1.06569
2017-02-13,1.06195,1.06193
2017-02-14,1.05985,1.05992
2017-02-15,1.05783,1.05787
2017-02-16,1.06074,1.06019
2017-02-17,1.06722,1.0667
2017-02-20,1.06267,1.06268
2017-02-21,1.06094,1.06103
2017-02-22,1.05421,1.05422
2017-02-23,1.05541,1.05518
2017-02-24,1.05845,1.05847
2017-02-27,1.05528,1.05529
2017-02-28,1.05843,1.05828
2017-03-01,1.05691,1.05693
2017-03-02,1.05359,1.05363
2017-03-03,1.05097,1.05085
2017-03-06,1.06204,1.06188
2017-03-07,1.05792,1.05812
2017-03-08,1.05702,1.05689
2017-03-09,1.05474,1.05441
2017-03-10,1.05784,1.05813
2017-03-13,1.069,1.0688
2017-03-14,1.06514,1.0652
2017-03-15,1.06124,1.06124
2017-03-16,1.07379,1.07379
2017-03-17,1.07747,1.07705
2017-03-20,1.0743,1.07423
2017-03-21,1.07377,1.07368
2017-03-22,1.08124,1.08113
2017-03-23,1.07902,1.07897
2017-03-24,1.07839,1.0784
2017-03-27,1.08495,1.0846
2017-03-28,1.08609,1.08627
2017-03-29,1.08177,1.08175
2017-03-30,1.07596,1.076
2017-03-31,1.06871,1.06875
2017-04-03,1.06688,1.06681
2017-04-04,1.06701,1.06702
2017-04-05,1.06803,1.06795
2017-04-06,1.06725,1.06733
2017-04-07,1.06446,1.06431
2017-04-10,1.0582,1.05843
2017-04-11,1.05976,1.05978
2017-04-12,1.06113,1.06096
2017-04-13,1.06707,1.06716
2017-04-14,1.06164,1.0618
2017-04-17,1.06105,1.06112
2017-04-18,1.06445,1.06438
2017-04-19,1.07287,1.07283
2017-04-20,1.0715,1.07149
2017-04-21,1.07149,1.07133
2017-04-24,1.08739,1.08754
2017-04-25,1.08648,1.08677
2017-04-26,1.09282,1.09285
2017-04-27,1.09089,1.09093
2017-04-28,1.08643,1.08667
2017-05-01,1.09075,1.09061
2017-05-02,1.09089,1.09096
2017-05-03,1.09357,1.09357
2017-05-04,1.0889,1.08887
2017-05-05,1.09815,1.09814
2017-05-08,1.09652,1.0967
2017-05-09,1.09278,1.09273
2017-05-10,1.08868,1.0887
2017-05-11,1.08707,1.08667
2017-05-12,1.0865,1.0866
2017-05-15,1.09273,1.0928
2017-05-16,1.09818,1.09807
2017-05-17,1.1094,1.10957
2017-05-18,1.11564,1.11542
2017-05-19,1.11136,1.11109
2017-05-22,1.12049,1.12023
2017-05-23,1.12389,1.12371
2017-05-24,1.11793,1.11809
2017-05-25,1.12309,1.12312
2017-05-26,1.12108,1.12106
2017-05-29,1.11761,1.11752
2017-05-30,1.1129,1.11294
2017-05-31,1.11717,1.11737
2017-06-01,1.12435,1.12382
2017-06-02,1.12158,1.12133
2017-06-05,1.12808,1.12755
2017-06-06,1.12568,1.12582
2017-06-07,1.12714,1.12705
2017-06-08,1.12552,1.12547
2017-06-09,1.11848,1.11932
2017-06-12,1.1202,1.12023
2017-06-13,1.11962,1.11991
2017-06-14,1.12089,1.12108
2017-06-15,1.12158,1.12162
2017-06-16,1.11469,1.11474
2017-06-19,1.12082,1.12034
2017-06-20,1.11445,1.11447
2017-06-21,1.1137,1.11364
2017-06-22,1.11672,1.11684
2017-06-23,1.11496,1.11498
2017-06-26,1.11988,1.11997
2017-06-27,1.11836,1.11807
2017-06-28,1.13392,1.13368
2017-06-29,1.13827,1.1378
2017-06-30,1.14416,1.14405
2017-07-03,1.14231,1.1425
2017-07-04,1.13714,1.13753
2017-07-05,1.13602,1.13599
2017-07-06,1.13469,1.13449
2017-07-07,1.14248,1.14213
2017-07-10,1.14038,1.14064
2017-07-12,1.14739,1.14739
2017-07-13,1.14189,1.1419
2017-07-14,1.14039,1.14039
2017-07-17,1.14754,1.14751
2017-07-18,1.14743,1.14734
2017-07-19,1.15497,1.15496
2017-07-20,1.15284,1.15288
2017-07-21,1.16287,1.1628
2017-07-24,1.16817,1.16816
2017-07-25,1.16389,1.16389
2017-07-26,1.16446,1.16433
2017-07-27,1.1728,1.17303
2017-07-28,1.16887,1.169
2017-07-31,1.17473,1.17469
2017-08-01,1.18241,1.18235
2017-08-02,1.18113,1.18093
2017-08-03,1.18511,1.18514
2017-08-04,1.1885,1.18878
2017-08-07,1.17784,1.17777
2017-08-08,1.18009,1.18002
2017-08-09,1.17546,1.17534
2017-08-10,1.17615,1.17647
2017-08-11,1.17702,1.177
2017-08-14,1.18255,1.18263
2017-08-15,1.17758,1.1777
2017-08-16,1.17412,1.17398
2017-08-17,1.17743,1.17743
2017-08-18,1.17155,1.17173
2017-08-21,1.17563,1.17572
2017-08-22,1.1812,1.18118
2017-08-23,1.17622,1.17608
2017-08-24,1.18166,1.18164
2017-08-25,1.18022,1.17983
2017-08-28,1.19519,1.19514
2017-08-29,1.19639,1.19652
2017-08-30,1.19705,1.19703
2017-08-31,1.18934,1.189
2017-09-01,1.19104,1.19109
2017-09-04,1.18828,1.18826
2017-09-05,1.18934,1.18944
2017-09-06,1.19241,1.19236
2017-09-07,1.19278,1.19275
2017-09-08,1.20291,1.20286
2017-09-11,1.20176,1.20153
2017-09-12,1.19594,1.19586
2017-09-13,1.19746,1.19716
2017-09-14,1.18906,1.18905
2017-09-15,1.19217,1.19228
2017-09-18,1.19372,1.19374
2017-09-19,1.19593,1.19617
2017-09-20,1.19926,1.19929
2017-09-21,1.18721,1.1873
2017-09-22,1.19456,1.19449
2017-09-25,1.19272,1.19268
2017-09-26,1.18556,1.18556
2017-09-27,1.17861,1.17813
2017-09-28,1.17496,1.17505
2017-09-29,1.17818,1.17806
2017-10-02,1.18074,1.18076
2017-10-03,1.17338,1.17332
2017-10-04,1.17476,1.17478
2017-10-05,1.17572,1.1757
2017-10-06,1.17123,1.1714
2017-10-09,1.17425,1.17429
2017-10-10,1.17416,1.17419
2017-10-11,1.18149,1.1814
2017-10-12,1.18655,1.18654
2017-10-13,1.18318,1.18314
2017-10-16,1.1814,1.1815
2017-10-17,1.17945,1.17951
2017-10-18,1.17719,1.17729
2017-10-19,1.17952,1.17936
2017-10-20,1.18481,1.1852
2017-10-23,1.17536,1.17547
2017-10-24,1.17592,1.17553
2017-10-25,1.1759,1.17599
2017-10-26,1.18208,1.18221
2017-10-27,1.16372,1.1639
2017-10-30,1.16046,1.16073
2017-10-31,1.16527,1.16499
2017-11-01,1.16518,1.16516
2017-11-02,1.16287,1.16291
2017-11-03,1.16618,1.16632
2017-11-06,1.16149,1.16153
2017-11-07,1.16126,1.16118
2017-11-08,1.16011,1.16025
2017-11-09,1.15969,1.15955
2017-11-10,1.16469,1.16452
2017-11-13,1.16611,1.16611
2017-11-14,1.16649,1.16649
2017-11-15,1.17929,1.17918
2017-11-17,1.17775,1.17773
2017-11-20,1.17319,1.17321
2017-11-21,1.17412,1.17387
2017-11-22,1.17372,1.17409
2017-11-23,1.18147,1.18152
2017-11-24,1.1854,1.18509
2017-11-27,1.19265,1.19288
2017-11-28,1.19049,1.19041
2017-11-29,1.18481,1.18497
2017-11-30,1.1852,1.185
2017-12-01,1.18982,1.18991
2017-12-04,1.18599,1.18571
2017-12-05,1.18677,1.18686
2017-12-06,1.18329,1.18305
2017-12-07,1.18043,1.1805
2017-12-08,1.17722,1.17744
2017-12-11,1.177,1.17693
2017-12-12,1.17776,1.17772
2017-12-13,1.17426,1.17436
2017-12-14,1.18359,1.18399
2017-12-15,1.1775,1.17752
2017-12-18,1.17436,1.17467
2017-12-19,1.17843,1.17829
2017-12-20,1.18413,1.18371
2017-12-21,1.18782,1.18778
2017-12-22,1.18573,1.18516
2017-12-25,1.18561,1.18568
2017-12-26,1.18725,1.18713
2017-12-27,1.18579,1.1861
2017-12-28,1.19008,1.19002
2017-12-29,1.19417,1.19399
2018-01-01,1.20049,1.20049
2018-01-02,1.20116,1.20109
2018-01-03,1.20635,1.2062
2018-01-04,1.20104,1.20113
2018-01-05,1.20688,1.20662
2018-01-08,1.20375,1.20395
2018-01-09,1.19705,1.19696
2018-01-10,1.19293,1.19293
2018-01-11,1.19561,1.19549
2018-01-12,1.20421,1.20421
2018-01-15,1.21923,1.2193
2018-01-16,1.22684,1.22699
2018-01-17,1.22713,1.22714
2018-01-18,1.2184,1.21815
2018-01-19,1.22366,1.22359
2018-01-22,1.22555,1.2256
2018-01-23,1.22563,1.22573
2018-01-24,1.23103,1.23097
2018-01-25,1.23911,1.2396
2018-01-26,1.23923,1.23923
2018-01-29,1.24281,1.24282
2018-01-30,1.23811,1.23818
2018-01-31,1.24096,1.24083
2018-02-01,1.24187,1.24174
2018-02-02,1.251,1.25127
2018-02-05,1.24469,1.24471
2018-02-06,1.23678,1.23683
2018-02-07,1.23813,1.23814
2018-02-08,1.22681,1.22684
2018-02-09,1.22608,1.22608
2018-02-12,1.22528,1.22534
2018-02-13,1.23038,1.23012
2018-02-14,1.23538,1.2353
2018-02-15,1.24673,1.24671
2018-02-16,1.25036,1.25073
2018-02-19,1.24119,1.24119
2018-02-20,1.23986,1.23991
2018-02-21,1.23353,1.23355
2018-02-22,1.22818,1.22803
2018-02-23,1.23267,1.2326
2018-02-26,1.22871,1.22883
2018-02-27,1.23156,1.2316
2018-02-28,1.22303,1.22221
2018-03-01,1.21913,1.2191
2018-03-02,1.22708,1.22713
2018-03-05,1.23154,1.23185
2018-03-06,1.23365,1.23378
2018-03-07,1.24167,1.24193
2018-03-08,1.24146,1.24162
2018-03-09,1.23066,1.23078
2018-03-12,1.23088,1.23086
2018-03-13,1.23396,1.23387
2018-03-14,1.23923,1.2393
2018-03-15,1.23756,1.23753
2018-03-16,1.23092,1.23077
2018-03-19,1.22808,1.22808
2018-03-20,1.23368,1.23381
2018-03-21,1.22519,1.22481
2018-03-22,1.23477,1.23487
2018-03-23,1.2325,1.2326
2018-03-26,1.23544,1.23539
2018-03-27,1.24575,1.2455
2018-03-28,1.24079,1.2408
2018-03-29,1.23103,1.23128
2018-03-30,1.23028,1.23025
2018-04-02,1.23142,1.23128
2018-04-03,1.22927,1.22933
2018-04-04,1.22785,1.22794
2018-04-05,1.22868,1.22879
2018-04-06,1.22516,1.2251
2018-04-09,1.22714,1.22714
2018-04-10,1.23224,1.23223
2018-04-11,1.23631,1.23638
2018-04-12,1.23716,1.23762
2018-04-13,1.23297,1.23335
2018-04-16,1.23326,1.2333
2018-04-17,1.23851,1.23847
2018-04-18,1.23732,1.2373
2018-04-19,1.23791,1.23785
2018-04-20,1.23455,1.23442
2018-04-23,1.22734,1.22739
2018-04-24,1.2209,1.22112
2018-04-25,1.22414,1.22362
2018-04-26,1.21717,1.21708
2018-04-27,1.21096,1.21076
2018-04-30,1.21228,1.21286
2018-05-01,1.20812,1.20831
2018-05-02,1.19916,1.19921
2018-05-03,1.1951,1.19517
2018-05-04,1.19893,1.19893
2018-05-07,1.1955,1.19557
2018-05-08,1.19337,1.19326
2018-05-09,1.18679,1.18668
2018-05-10,1.18472,1.18476
2018-05-11,1.19175,1.19153
2018-05-14,1.19521,1.19516
2018-05-15,1.19312,1.1932
2018-05-16,1.18209,1.18226
2018-05-17,1.1817,1.18142
2018-05-18,1.17952,1.1792
2018-05-21,1.17666,1.17637
2018-05-22,1.17925,1.17888
2018-05-23,1.17886,1.17897
2018-05-24,1.17102,1.17071
2018-05-25,1.17226,1.17232
2018-05-28,1.16889,1.16876
2018-05-29,1.1627,1.16275
2018-05-30,1.15393,1.15376
2018-05-31,1.16673,1.16662
2018-06-01,1.16932,1.16933
2018-06-04,1.16686,1.167
2018-06-05,1.17006,1.17018
2018-06-06,1.17262,1.17266
2018-06-07,1.17855,1.1784
2018-06-08,1.17952,1.17938
2018-06-11,1.1784,1.17869
2018-06-12,1.17741,1.17733
2018-06-13,1.17483,1.17476
2018-06-14,1.18078,1.18064
2018-06-15,1.15666,1.15634
2018-06-18,1.1596,1.1597
2018-06-19,1.16307,1.16301
2018-06-20,1.15886,1.15894
2018-06-21,1.1579,1.1577
2018-06-22,1.16058,1.1607
2018-06-25,1.16614,1.16606
2018-06-26,1.17027,1.17018
2018-06-27,1.16503,1.16481
2018-06-28,1.15636,1.15624
2018-06-29,1.1563,1.15644
2018-07-02,1.16786,1.16784
2018-07-03,1.16421,1.16408
2018-07-04,1.16592,1.16594
2018-07-05,1.16624,1.16618
2018-07-06,1.16959,1.16939
2018-07-09,1.17523,1.17517
2018-07-10,1.1757,1.17575
2018-07-11,1.1727,1.17303
2018-07-12,1.16768,1.16757
2018-07-13,1.16659,1.16637
2018-07-16,1.16791,1.1679
2018-07-17,1.17095,1.17106
2018-07-18,1.16532,1.16577
2018-07-19,1.16456,1.16462
2018-07-20,1.16551,1.16547
2018-07-23,1.17419,1.17418
2018-07-24,1.16941,1.16986
2018-07-25,1.16855,1.16877
2018-07-26,1.17375,1.17398
2018-07-27,1.16429,1.16446
2018-07-30,1.16604,1.16632
2018-07-31,1.17074,1.17086
2018-08-01,1.16896,1.16896
2018-08-02,1.16659,1.16638
2018-08-03,1.1586,1.15856
2018-08-06,1.15623,1.15614
2018-08-07,1.1558,1.15575
2018-08-08,1.16029,1.16034
2018-08-09,1.16108,1.16101
2018-08-10,1.15239,1.15287
2018-08-13,1.13947,1.13959
2018-08-14,1.14025,1.13985
2018-08-15,1.13457,1.13482
2018-08-16,1.13443,1.13443
2018-08-17,1.13714,1.13723
2018-08-20,1.14377,1.14379
2018-08-21,1.14913,1.14891
2018-08-22,1.15768,1.15764
2018-08-23,1.15848,1.15863
2018-08-24,1.15433,1.15428
2018-08-27,1.16489,1.16444
2018-08-28,1.16836,1.16835
2018-08-29,1.16913,1.1693
2018-08-30,1.17097,1.17093
2018-08-31,1.16647,1.16659
2018-09-03,1.16011,1.15985
2018-09-04,1.16155,1.16131
2018-09-05,1.15865,1.1588
2018-09-06,1.16352,1.16349
2018-09-07,1.16201,1.16239
2018-09-10,1.15611,1.1559
2018-09-11,1.1596,1.15934
2018-09-12,1.15961,1.1596
2018-09-13,1.16293,1.16266
2018-09-14,1.16918,1.16904
2018-09-17,1.1629,1.16236
2018-09-18,1.16692,1.16692
2018-09-19,1.16799,1.16788
2018-09-20,1.16746,1.16741
2018-09-21,1.17759,1.17761
2018-09-24,1.1751,1.1751
2018-09-25,1.1753,1.17532
2018-09-26,1.17632,1.17661
2018-09-27,1.17485,1.17472
2018-09-28,1.16374,1.16368
2018-10-01,1.16054,1.1605
2018-10-02,1.15776,1.15776
2018-10-03,1.15517,1.15504
2018-10-04,1.14763,1.14774
2018-10-05,1.15181,1.15176
2018-10-08,1.15226,1.15239
2018-10-09,1.14941,1.14946
2018-10-10,1.15069,1.1504
2018-10-11,1.15334,1.15322
2018-10-12,1.15904,1.15904
2018-10-15,1.15513,1.15509
2018-10-16,1.15835,1.15833
2018-10-17,1.15753,1.15764
2018-10-18,1.15009,1.15009
2018-10-19,1.146,1.14551
2018-10-22,1.15095,1.15112
2018-10-23,1.14679,1.14647
2018-10-24,1.14732,1.14726
2018-10-25,1.13993,1.13987
2018-10-26,1.13779,1.13751
2018-10-29,1.13987,1.13987
2018-10-30,1.13762,1.13751
2018-10-31,1.13464,1.13458
2018-11-01,1.13167,1.13139
2018-11-02,1.14033,1.14028
2018-11-05,1.13976,1.13971
2018-11-06,1.14129,1.14086
2018-11-07,1.14385,1.1441
2018-11-08,1.14341,1.14333
2018-11-09,1.13684,1.13685
2018-11-12,1.1325,1.13248
2018-11-13,1.12334,1.12241
2018-11-14,1.13112,1.13161
2018-11-15,1.13118,1.13136
2018-11-16,1.13249,1.13253
2018-11-19,1.1414,1.14121
2018-11-20,1.1455,1.14548
2018-11-21,1.13724,1.13727
2018-11-22,1.13884,1.13889
2018-11-23,1.14032,1.14026
2018-11-26,1.13374,1.13389
2018-11-27,1.13334,1.13343
2018-11-28,1.12988,1.12971
2018-11-29,1.13685,1.13666
2018-11-30,1.13928,1.13928
2018-12-03,1.13422,1.13419
2018-12-04,1.13549,1.13559
2018-12-05,1.13429,1.13437
2018-12-06,1.13491,1.13473
2018-12-07,1.13748,1.13768
2018-12-10,1.14009,1.14038
2018-12-11,1.13565,1.1355
2018-12-12,1.13231,1.13228
2018-12-13,1.13735,1.13727
2018-12-14,1.13636,1.13632
2018-12-17,1.13059,1.13067
2018-12-18,1.13498,1.135
2018-12-19,1.13754,1.13757
2018-12-20,1.13895,1.13878
2018-12-21,1.14569,1.14578
2018-12-24,1.13728,1.1372
2018-12-25,1.14039,1.14051
2018-12-26,1.14155,1.14134
2018-12-27,1.13613,1.13636
2018-12-28,1.14311,1.14309
2018-12-31,1.14399,1.14389
2019-01-01,1.14931,1.14943
2019-01-02,1.14617,1.14613
2019-01-03,1.13181,1.13173
2019-01-04,1.13911,1.13909
2019-01-07,1.14104,1.14129
2019-01-08,1.14797,1.14793
2019-01-09,1.14561,1.14572
2019-01-10,1.15549,1.15552
2019-01-11,1.15101,1.15152
2019-01-14,1.14601,1.14628
2019-01-15,1.14729,1.14732
2019-01-16,1.14168,1.14141
2019-01-17,1.13981,1.1399
2019-01-18,1.13926,1.13919
2019-01-21,1.13656,1.13654
2019-01-22,1.13693,1.13696
2019-01-23,1.1364,1.13638
2019-01-24,1.13882,1.13871
2019-01-25,1.13135,1.13099
2019-01-28,1.1413,1.14127
2019-01-29,1.143,1.14297
2019-01-30,1.14354,1.14351
2019-01-31,1.14877,1.14855
2019-02-01,1.14495,1.14508
2019-02-04,1.14553,1.14572
2019-02-05,1.14363,1.14358
2019-02-06,1.14099,1.14088
2019-02-07,1.1366,1.13663
2019-02-08,1.13388,1.13399
2019-02-11,1.13243,1.13243
2019-02-12,1.1279,1.12803
2019-02-13,1.13347,1.13327
2019-02-14,1.12649,1.12641
2019-02-15,1.12954,1.12947
2019-02-18,1.1298,1.12948
2019-02-19,1.1312,1.13121
2019-02-20,1.1343,1.1343
2019-02-21,1.13464,1.13464
2019-02-22,1.1343,1.13398
2019-02-25,1.13422,1.13402
2019-02-26,1.13675,1.13662
2019-02-27,1.13932,1.13942
2019-02-28,1.13802,1.13779
2019-03-01,1.13735,1.13726
2019-03-04,1.13759,1.13753
2019-03-05,1.13374,1.13383
2019-03-06,1.13071,1.13062
2019-03-07,1.1314,1.13125
2019-03-08,1.11983,1.1202
2019-03-11,1.12324,1.1231
2019-03-12,1.12592,1.12589
2019-03-13,1.12874,1.12868
2019-03-14,1.13311,1.13329
2019-03-15,1.13084,1.13076
2019-03-18,1.13198,1.13199
2019-03-19,1.13362,1.13356
2019-03-20,1.13549,1.13531
2019-03-21,1.14279,1.143
2019-03-22,1.1375,1.1374
2019-03-25,1.12959,1.12961
2019-03-26,1.13158,1.13145
2019-03-27,1.12748,1.12745
2019-03-28,1.12518,1.12514
2019-03-29,1.123,1.12295
2019-04-01,1.12238,1.12235
2019-04-02,1.12057,1.1206
2019-04-03,1.12039,1.12029
2019-04-04,1.12469,1.12453
2019-04-05,1.12259,1.12246
2019-04-08,1.12196,1.12221
2019-04-09,1.12564,1.12564
2019-04-10,1.1267,1.12649
2019-04-11,1.12765,1.12761
2019-04-12,1.12608,1.12594
2019-04-15,1.13051,1.13037
2019-04-16,1.13049,1.13044
2019-04-17,1.1285,1.12852
2019-04-18,1.12971,1.13007
2019-04-19,1.1236,1.12361
2019-04-22,1.12445,1.12445
2019-04-23,1.1259,1.12589
2019-04-24,1.12244,1.12245
2019-04-25,1.11535,1.1157
2019-04-26,1.11368,1.11371
2019-04-29,1.11503,1.1149
2019-04-30,1.11852,1.11842
2019-05-01,1.1216,1.12183
2019-05-02,1.12008,1.12018
2019-05-03,1.11736,1.11726
2019-05-06,1.11858,1.11871
2019-05-07,1.12018,1.12045
2019-05-08,1.11911,1.11896
2019-05-09,1.11983,1.11975
2019-05-10,1.12221,1.12186
2019-05-13,1.12365,1.12367
2019-05-14,1.12325,1.12324
2019-05-15,1.12045,1.12036
2019-05-16,1.12072,1.12095
2019-05-17,1.11736,1.11748
2019-05-20,1.11653,1.11653
2019-05-21,1.11686,1.11694
2019-05-23,1.11555,1.11551
2019-05-24,1.11846,1.11838
2019-05-27,1.12096,1.12064
2019-05-28,1.11938,1.11936
2019-05-29,1.11707,1.11707
2019-05-30,1.11373,1.11383
2019-05-31,1.11311,1.11299
2019-06-03,1.11741,1.11734
2019-06-04,1.12463,1.12456
2019-06-05,1.1254,1.12551
2019-06-06,1.1229,1.12273
2019-06-07,1.12765,1.12755
2019-06-10,1.13202,1.1319
2019-06-11,1.13181,1.13184
2019-06-12,1.13295,1.13294
2019-06-13,1.12956,1.12931
2019-06-14,1.12804,1.12796
2019-06-17,1.12171,1.1216
2019-06-18,1.12246,1.12271
2019-06-19,1.11982,1.11975
2019-06-20,1.12385,1.12358
2019-06-21,1.12956,1.12932
2019-06-24,1.13847,1.1383
2019-06-25,1.14003,1.14002
2019-06-26,1.137,1.13685
2019-06-27,1.13748,1.13746
2019-06-28,1.13729,1.13714
2019-07-01,1.13649,1.13636
